Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
13/07/2018;34.700,00;34.560,00;34.700,00;34.500,00;47,07K;0,29%
12/07/2018;34.600,00;35.000,00;35.080,00;34.600,00;186,68K;-1,14%
11/07/2018;35.000,00;35.000,00;35.080,00;34.920,00;56,25K;0,00%
10/07/2018;35.000,00;34.860,00;35.040,00;34.860,00;161,13K;0,00%
9/07/2018;35.000,00;35.480,00;35.480,00;34.980,00;166,97K;-1,35%
6/07/2018;35.480,00;35.980,00;35.980,00;35.480,00;198,53K;-0,89%
5/07/2018;35.800,00;35.900,00;36.140,00;35.800,00;671,13K;0,73%
4/07/2018;35.540,00;35.500,00;35.540,00;35.420,00;37,43K;0,34%
3/07/2018;35.420,00;35.320,00;36.100,00;35.320,00;296,24K;0,28%
29/06/2018;35.320,00;34.620,00;35.320,00;34.200,00;210,10K;2,20%
28/06/2018;34.560,00;34.180,00;34.800,00;33.920,00;421,79K;2,25%
27/06/2018;33.800,00;34.000,00;34.200,00;33.800,00;121,75K;0,00%
26/06/2018;33.800,00;33.300,00;33.800,00;33.300,00;77,61K;0,84%
25/06/2018;33.520,00;33.500,00;34.200,00;33.500,00;95,63K;0,06%
22/06/2018;33.500,00;33.920,00;33.920,00;33.500,00;89,22K;-1,64%
21/06/2018;34.060,00;33.740,00;34.140,00;33.740,00;220,84K;1,31%
20/06/2018;33.620,00;34.000,00;34.060,00;33.480,00;189,61K;-1,12%
19/06/2018;34.000,00;33.380,00;34.200,00;33.380,00;936,36K;-0,29%
18/06/2018;34.100,00;33.620,00;34.120,00;33.620,00;211,84K;3,27%
15/06/2018;33.020,00;33.720,00;33.760,00;33.020,00;630,88K;-2,31%
14/06/2018;33.800,00;33.600,00;33.960,00;33.600,00;382,87K;0,78%
13/06/2018;33.540,00;33.700,00;34.080,00;33.540,00;201,04K;-0,18%
12/06/2018;33.600,00;33.160,00;33.800,00;33.160,00;303,69K;1,39%
8/06/2018;33.140,00;33.080,00;33.180,00;32.900,00;164,03K;0,18%
7/06/2018;33.080,00;33.380,00;33.480,00;33.080,00;446,88K;-2,07%
6/06/2018;33.780,00;33.880,00;33.880,00;33.320,00;139,82K;0,24%
5/06/2018;33.700,00;34.000,00;34.020,00;33.700,00;195,70K;-0,06%
1/06/2018;33.720,00;33.120,00;33.780,00;33.120,00;112,92K;1,81%
31/05/2018;33.120,00;33.100,00;33.780,00;33.100,00;704,63K;0,12%
30/05/2018;33.080,00;33.480,00;33.540,00;33.080,00;220,01K;-1,61%
29/05/2018;33.620,00;33.420,00;33.760,00;33.400,00;415,48K;0,06%
28/05/2018;33.600,00;33.480,00;33.600,00;33.480,00;66,31K;0,36%
25/05/2018;33.480,00;32.740,00;34.060,00;32.320,00;262,58K;3,59%
24/05/2018;32.320,00;32.480,00;32.480,00;32.100,00;284,39K;-0,86%
23/05/2018;32.600,00;32.780,00;32.780,00;32.600,00;501,28K;0,31%
22/05/2018;32.500,00;32.440,00;32.860,00;32.440,00;463,00K;0,18%
21/05/2018;32.440,00;32.500,00;32.500,00;32.380,00;142,60K;-0,18%
18/05/2018;32.500,00;32.720,00;33.140,00;32.500,00;338,05K;-0,67%
17/05/2018;32.720,00;33.060,00;33.160,00;32.720,00;408,30K;-2,15%
16/05/2018;33.440,00;33.800,00;33.800,00;33.200,00;664,24K;-1,65%
15/05/2018;34.000,00;34.180,00;34.380,00;34.000,00;491,21K;0,41%
11/05/2018;33.860,00;34.280,00;34.280,00;33.820,00;231,66K;-1,28%
10/05/2018;34.300,00;33.500,00;34.320,00;33.500,00;117,22K;0,41%
9/05/2018;34.160,00;34.500,00;34.520,00;34.080,00;211,50K;0,12%
8/05/2018;34.120,00;34.000,00;34.300,00;33.800,00;921,66K;1,37%
7/05/2018;33.660,00;33.560,00;33.880,00;33.300,00;87,94K;0,30%
4/05/2018;33.560,00;34.460,00;34.460,00;33.560,00;330,40K;0,12%
3/05/2018;33.520,00;33.700,00;34.400,00;33.520,00;756,57K;-0,53%
2/05/2018;33.700,00;33.600,00;33.700,00;33.400,00;238,29K;1,51%
30/04/2018;33.200,00;33.940,00;33.940,00;33.200,00;891,34K;-2,35%
27/04/2018;34.000,00;33.400,00;34.280,00;33.400,00;154,55K;1,49%
26/04/2018;33.500,00;33.100,00;33.520,00;33.100,00;129,73K;1,03%
25/04/2018;33.160,00;33.280,00;33.480,00;33.100,00;108,06K;-2,13%
24/04/2018;33.880,00;34.120,00;34.120,00;33.500,00;344,27K;-1,17%
23/04/2018;34.280,00;34.200,00;34.400,00;34.040,00;269,40K;0,23%
20/04/2018;34.200,00;34.900,00;34.900,00;34.020,00;157,98K;-2,01%
19/04/2018;34.900,00;34.700,00;34.900,00;34.700,00;378,18K;0,58%
18/04/2018;34.700,00;34.000,00;34.700,00;33.800,00;405,68K;0,58%
17/04/2018;34.500,00;33.800,00;34.500,00;33.800,00;313,47K;2,80%
16/04/2018;33.560,00;33.880,00;33.880,00;33.560,00;47,67K;-0,47%
13/04/2018;33.720,00;33.980,00;34.200,00;33.520,00;935,99K;-1,11%
12/04/2018;34.100,00;33.800,00;34.380,00;33.800,00;162,83K;0,89%
11/04/2018;33.800,00;33.600,00;34.500,00;33.600,00;373,68K;-0,88%
10/04/2018;34.100,00;33.400,00;34.100,00;33.400,00;589,35K;1,91%
9/04/2018;33.460,00;33.200,00;33.560,00;33.200,00;485,65K;1,15%
6/04/2018;33.080,00;32.960,00;33.080,00;32.500,00;123,30K;0,36%
5/04/2018;32.960,00;32.240,00;32.960,00;32.240,00;225,03K;2,23%
4/04/2018;32.240,00;31.800,00;32.600,00;31.800,00;51,20K;1,38%
3/04/2018;31.800,00;30.780,00;31.800,00;30.780,00;494,34K;3,31%
2/04/2018;30.780,00;30.680,00;30.900,00;30.500,00;277,22K;1,85%
28/03/2018;30.220,00;29.700,00;30.420,00;29.420,00;284,26K;1,75%
27/03/2018;29.700,00;30.340,00;30.420,00;29.700,00;160,33K;-2,62%
26/03/2018;30.500,00;32.000,00;32.000,00;30.140,00;306,01K;0,33%
23/03/2018;30.400,00;31.000,00;31.000,00;30.400,00;271,86K;-3,18%
22/03/2018;31.400,00;31.660,00;31.660,00;31.020,00;83,47K;-0,88%
21/03/2018;31.680,00;31.680,00;31.900,00;31.580,00;318,22K;0,06%
20/03/2018;31.660,00;31.940,00;31.980,00;31.660,00;312,48K;-1,68%
16/03/2018;32.200,00;31.660,00;32.200,00;31.600,00;1,21M;1,71%
15/03/2018;31.660,00;31.540,00;32.000,00;31.420,00;290,41K;0,38%
14/03/2018;31.540,00;32.000,00;32.000,00;31.540,00;31,65K;-1,44%
13/03/2018;32.000,00;32.600,00;32.600,00;31.820,00;189,28K;-1,84%
12/03/2018;32.600,00;32.600,00;32.600,00;32.480,00;62,57K;0,00%
9/03/2018;32.600,00;32.200,00;32.600,00;32.200,00;437,50K;1,56%
8/03/2018;32.100,00;32.000,00;32.100,00;31.920,00;548,80K;0,56%
7/03/2018;31.920,00;31.240,00;31.920,00;31.240,00;533,23K;2,57%
6/03/2018;31.120,00;31.000,00;31.300,00;30.840,00;239,44K;0,39%
5/03/2018;31.000,00;30.400,00;31.000,00;30.300,00;98,77K;1,51%
2/03/2018;30.540,00;30.740,00;30.940,00;30.540,00;68,83K;-0,39%
1/03/2018;30.660,00;31.140,00;31.140,00;30.420,00;224,85K;1,66%
28/02/2018;30.160,00;31.220,00;31.260,00;30.160,00;487,37K;-4,25%
27/02/2018;31.500,00;31.800,00;31.800,00;31.240,00;742,77K;-0,82%
26/02/2018;31.760,00;32.320,00;32.320,00;31.760,00;72,34K;-1,98%
23/02/2018;32.400,00;32.320,00;32.580,00;32.320,00;186,67K;0,00%
22/02/2018;32.400,00;32.680,00;33.340,00;32.400,00;842,78K;-0,18%
21/02/2018;32.460,00;32.120,00;32.620,00;31.800,00;771,78K;1,12%
20/02/2018;32.100,00;32.160,00;32.300,00;31.900,00;263,05K;0,82%
19/02/2018;31.840,00;32.060,00;32.100,00;31.840,00;98,70K;-0,69%
16/02/2018;32.060,00;31.880,00;32.160,00;31.880,00;357,15K;0,50%
15/02/2018;31.900,00;32.060,00;32.060,00;31.740,00;145,07K;-0,75%
14/02/2018;32.140,00;31.500,00;32.140,00;31.480,00;277,30K;1,64%
13/02/2018;31.620,00;31.800,00;31.820,00;31.540,00;150,83K;-0,19%
12/02/2018;31.680,00;31.480,00;31.900,00;31.240,00;317,55K;1,86%
9/02/2018;31.100,00;31.220,00;31.440,00;30.800,00;183,01K;-0,38%
8/02/2018;31.220,00;31.600,00;31.600,00;31.220,00;285,19K;-1,51%
7/02/2018;31.700,00;31.340,00;31.700,00;31.320,00;593,76K;1,93%
6/02/2018;31.100,00;30.780,00;31.420,00;30.780,00;330,06K;0,19%
5/02/2018;31.040,00;31.980,00;32.000,00;31.040,00;530,34K;-3,30%
2/02/2018;32.100,00;32.380,00;32.380,00;31.740,00;374,34K;-0,86%
1/02/2018;32.380,00;32.520,00;32.520,00;32.200,00;292,61K;-0,43%
31/01/2018;32.520,00;32.440,00;32.520,00;32.080,00;1,28M;0,37%
30/01/2018;32.400,00;32.180,00;32.400,00;32.000,00;115,76K;0,12%
29/01/2018;32.360,00;32.360,00;32.500,00;31.800,00;103,48K;-0,06%
26/01/2018;32.380,00;32.000,00;32.380,00;31.900,00;286,29K;1,70%
25/01/2018;31.840,00;31.400,00;31.860,00;31.400,00;219,03K;1,73%
24/01/2018;31.300,00;30.480,00;31.360,00;30.480,00;280,53K;1,03%
23/01/2018;30.980,00;30.620,00;30.980,00;30.260,00;204,98K;1,18%
22/01/2018;30.620,00;30.500,00;31.000,00;30.140,00;94,47K;-1,23%
19/01/2018;31.000,00;31.000,00;31.040,00;30.920,00;261,80K;-1,15%
18/01/2018;31.360,00;31.100,00;31.360,00;31.100,00;139,58K;0,64%
17/01/2018;31.160,00;31.140,00;31.160,00;30.700,00;313,83K;-0,32%
16/01/2018;31.260,00;30.280,00;31.260,00;29.900,00;238,30K;3,24%
15/01/2018;30.280,00;30.100,00;30.380,00;30.000,00;147,61K;0,60%
12/01/2018;30.100,00;30.000,00;30.380,00;29.800,00;35,67K;0,33%
11/01/2018;30.000,00;30.100,00;30.100,00;29.900,00;102,09K;-1,32%
10/01/2018;30.400,00;30.780,00;30.780,00;30.000,00;132,24K;-0,98%
9/01/2018;30.700,00;30.800,00;30.920,00;30.560,00;135,78K;-0,32%
5/01/2018;30.800,00;30.300,00;30.800,00;30.300,00;286,00K;1,72%
4/01/2018;30.280,00;29.960,00;30.300,00;29.940,00;135,83K;1,00%
3/01/2018;29.980,00;29.940,00;29.980,00;29.940,00;51,92K;0,13%
2/01/2018;29.940,00;29.980,00;30.000,00;29.520,00;124,43K;-0,13%
